,track_id,frame_id,label,X,Y,Z,img_name,x,y,r,vol_real,vol_rep,xrep,yrep,error,x1cm,y1cm,d2val1,d2val2
61,30,1,baya,-0.953415,-5.84043,57.3549,VID_20220217_112310_F3.png,968,383,0.0,0.0,0.0,967.975,382.635,0.366156,992.656,387.874,,
62,31,0,baya,-3.11002,-5.27834,55.3195,VID_20220217_112310_F0.png,877,399,27.4913,0.0,0.0,877.06,399.119,0.133233,891.155,421.441,,
63,31,1,baya,-3.11002,-5.27834,55.3195,VID_20220217_112310_F3.png,934,394,0.0,0.0,0.0,933.953,394.357,0.359756,959.889,399.222,,
64,32,0,baya,-2.6037,-8.48761,56.1272,VID_20220217_112310_F0.png,892,319,23.9023,0.000467038,1.01968e-08,892.159,319.134,0.20778,900.185,343.547,,
65,32,1,baya,-2.6037,-8.48761,56.1272,VID_20220217_112310_F3.png,937,315,0.0,0.0,0.0,936.813,316.638,1.64838,961.938,323.296,,
66,33,0,baya,-1.1798,-6.85934,55.9176,VID_20220217_112310_F0.png,931,360,27.2929,3.08412e-41,1.01293e-11,931.005,360.057,0.0574693,935.661,385.318,,
67,33,1,baya,-1.1798,-6.85934,55.9176,VID_20220217_112310_F3.png,975,355,0.0,0.0,0.0,974.78,355.969,0.993981,999.929,361.925,,
68,34,0,baya,0.0,0.0,0.0,VID_20220217_112310_F0.png,645,447,24.3495,0.000467038,2.52033e-09,,,-1.0,,,,
69,34,1,baya,0.0,0.0,0.0,VID_20220217_112310_F3.png,722,443,0.0,0.0,0.0,5227.74,873.922,4526.3,5428.44,878.596,,
70,35,0,baya,-5.62596,-6.89159,53.6574,VID_20220217_112310_F0.png,802,351,27.4824,3.08412e-41,2.76819e+32,802.365,351.789,0.869675,820.467,372.482,,
71,35,1,baya,-5.62596,-6.89159,53.6574,VID_20220217_112310_F3.png,882,351,0.0,0.0,0.0,882.096,351.429,0.439251,909.07,357.124,,
72,36,0,baya,0.0,0.0,0.0,VID_20220217_112310_F0.png,650,278,26.1662,0.0,4.4642700000000005e+30,,,-1.0,,,,
73,36,1,baya,0.0,0.0,0.0,VID_20220217_112310_F3.png,724,281,0.0,0.0,0.0,5227.74,873.922,4542.6,5428.44,878.596,,
74,37,0,baya,0.0,0.0,0.0,VID_20220217_112310_F0.png,686,315,26.6633,1.4013e-45,14992900000.0,,,-1.0,,,,
75,37,1,baya,0.0,0.0,0.0,VID_20220217_112310_F3.png,760,316,0.0,0.0,0.0,5227.74,873.922,4502.44,5428.44,878.596,,
0,0,0,baya,0.0,0.0,0.0,VID_20220217_111803_F0.png,793,405,28.9973,0.0,0.0,,,-1.0,,,,
1,0,1,baya,0.0,0.0,0.0,VID_20220217_111803_F3.png,935,414,0.0,0.0,0.0,3598.84,407.853,2663.85,5352.1,234.442,,
2,1,0,keypoint,-0.693481,0.0816512,2.47362,VID_20220217_111803_F0.png,530,583,0.0,0.0,0.0,532.799,583.188,2.80486,1149.48,515.433,,
3,1,1,keypoint,-0.693481,0.0816512,2.47362,VID_20220217_111803_F3.png,706,543,0.0,0.0,0.0,706.581,542.322,0.893137,1302.53,506.93,,
4,2,0,keypoint,0.0,0.0,0.0,VID_20220217_111803_F0.png,811,661,0.0,0.000385458,0.000386306,,,-1.0,,,,
5,2,1,keypoint,0.0,0.0,0.0,VID_20220217_111803_F3.png,938,607,0.0,0.0,0.0,3598.84,407.853,2668.28,5352.1,234.442,,
6,3,0,keypoint,0.0,0.0,0.0,VID_20220217_111803_F0.png,847,525,0.0,0.00038227,0.00038409,,,-1.0,,,,
7,3,1,keypoint,0.0,0.0,0.0,VID_20220217_111803_F3.png,940,497,0.0,0.0,0.0,3598.84,407.853,2660.33,5352.1,234.442,,
8,4,0,keypoint,-0.935749,0.217438,2.57752,VID_20220217_111803_F0.png,401,657,0.0,0.000445745,0.000448871,405.784,656.788,4.78914,986.236,530.928,,
9,4,1,keypoint,-0.935749,0.217438,2.57752,VID_20220217_111803_F3.png,542,622,0.0,0.0,0.0,544.602,620.145,3.19546,1148.91,561.335,,
10,5,0,baya,0.0,0.0,0.0,VID_20220217_111803_F0.png,800,345,26.7924,0.0,0.0,,,-1.0,,,,
